2017-07-28 16:18:13,157 [Thread-3:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:13,223 [Thread-3:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:13,224 [Thread-3:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,389 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-28 16:18:14,390 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_navbars`.`id`, `xphone_navbars`.`NavName`, `xphone_navbars`.`url`, `xphone_navbars`.`english`, `xphone_navbars`.`NavLog`, `xphone_navbars`.`NavImg` FROM `xphone_navbars`; args=()
2017-07-28 16:18:14,395 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'osx9uv06wt1jxtbns73n2vs9ucpgywn4' AND `django_session`.`expire_date` > '2017-07-28 08:18:14.393538'); args=('osx9uv06wt1jxtbns73n2vs9ucpgywn4', u'2017-07-28 08:18:14.393538')
2017-07-28 16:18:14,399 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-28 16:18:14,401 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 3; args=()
2017-07-28 16:18:14,420 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,421 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,421 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,422 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,422 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,423 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,424 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,425 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,427 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,428 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,428 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,429 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,430 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,430 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,430 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,431 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,432 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,432 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,432 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,433 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,433 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,434 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,434 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,435 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,435 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,436 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,436 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,437 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,437 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,437 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,438 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,438 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,439 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,439 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,440 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,440 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,441 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,441 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,441 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,442 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,444 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,445 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,447 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,448 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,448 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,449 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,450 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,450 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,450 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,451 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,452 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,452 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,453 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,453 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,453 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,454 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,454 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,455 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,456 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,457 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,461 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,462 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,462 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,463 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,463 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
2017-07-28 16:18:14,464 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-28 16:18:14,465 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 9; args=()
2017-07-28 16:18:14,471 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `shop_servercontent`.`id`, `shop_servercontent`.`img_url`, `shop_servercontent`.`title` FROM `shop_servercontent` LIMIT 21; args=()
2017-07-28 16:18:14,474 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `shop_search`.`id`, `shop_search`.`name` FROM `shop_search` LIMIT 21; args=()
2017-07-28 16:18:14,475 [Thread-4:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_navtags`.`id`, `shop_navtags`.`TagName`, `shop_navtags`.`TagImg` FROM `shop_navtags` LIMIT 21; args=()
